index,zone,area,sub_area,pole,config_code,config_name,longitude,latitude
539,Downtown,Cortez Hill,1600 THIRD AVE,3-1617,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16197,32.722852
540,Downtown,Cortez Hill,1600 THIRD AVE,3-1619,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16197,32.722884
541,Downtown,Cortez Hill,1600 THIRD AVE,3-1621,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16197,32.722916
542,Downtown,Cortez Hill,1600 THIRD AVE,3-1623,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161971,32.722948
543,Downtown,Cortez Hill,1600 THIRD AVE,3-1625,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161971,32.72298
544,Downtown,Cortez Hill,1600 THIRD AVE,3-1627,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161971,32.723012
545,Downtown,Cortez Hill,1400 FOURTH AVE,4-1410,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161223,32.720148
546,Downtown,Cortez Hill,1400 FOURTH AVE,4-1412,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161225,32.720338
547,Downtown,Cortez Hill,1400 FOURTH AVE,4-1414,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161439,32.720562
548,Downtown,Cortez Hill,1400 FOURTH AVE,4-1424,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161229,32.720716
549,Downtown,Cortez Hill,1500 FOURTH AVE,4-1500,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161233,32.721068
550,Downtown,Cortez Hill,1500 FOURTH AVE,4-1501,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161051,32.721147
551,Downtown,Cortez Hill,1500 FOURTH AVE,4-1502,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161235,32.721242
552,Downtown,Cortez Hill,1500 FOURTH AVE,4-1503,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161046,32.72112
553,Downtown,Cortez Hill,1500 FOURTH AVE,4-1504,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161235,32.721319
554,Downtown,Cortez Hill,1500 FOURTH AVE,4-1506,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161236,32.721397
555,Downtown,Cortez Hill,1500 FOURTH AVE,4-1514,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161237,32.721474
556,Downtown,Cortez Hill,1500 FOURTH AVE,4-1516,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161238,32.721551
557,Downtown,Cortez Hill,1500 FOURTH AVE,4-1518,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161239,32.721629
558,Downtown,Cortez Hill,1500 FOURTH AVE,4-1519,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161057,32.721707
559,Downtown,Cortez Hill,1500 FOURTH AVE,4-1521,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161058,32.721785
560,Downtown,Cortez Hill,1500 FOURTH AVE,4-1523,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161059,32.721862
561,Downtown,Cortez Hill,1600 FOURTH AVE,4-1602,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161243,32.722182
562,Downtown,Cortez Hill,1600 FOURTH AVE,4-1603,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161062,32.722347
563,Downtown,Cortez Hill,1600 FOURTH AVE,4-1604,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161245,32.722542
564,Downtown,Cortez Hill,1600 FOURTH AVE,4-1605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161064,32.722705
565,Downtown,Cortez Hill,1600 FOURTH AVE,4-1606,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.161247,32.722893
566,Downtown,Cortez Hill,1400 FIFTH AVE,5-1404,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.160298,32.720012
567,Downtown,Cortez Hill,1400 FIFTH AVE,5-1406,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160299,32.720089
568,Downtown,Cortez Hill,1400 FIFTH AVE,5-1408,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160299,32.720146
569,Downtown,Cortez Hill,1400 FIFTH AVE,5-1410,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160299,32.720203
570,Downtown,Cortez Hill,1400 FIFTH AVE,5-1411,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160118,32.720261
571,Downtown,Cortez Hill,1400 FIFTH AVE,5-1413,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160119,32.720394
572,Downtown,Cortez Hill,1400 FIFTH AVE,5-1415,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160119,32.720451
573,Downtown,Cortez Hill,1400 FIFTH AVE,5-1417,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.16012,32.720527
574,Downtown,Cortez Hill,1400 FIFTH AVE,5-1419,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.16012,32.720584
575,Downtown,Cortez Hill,1400 FIFTH AVE,5-1421,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160121,32.720641
576,Downtown,Cortez Hill,1400 FIFTH AVE,5-1423,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160121,32.720717
577,Downtown,Cortez Hill,1400 FIFTH AVE,5-1425,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160122,32.720775
578,Downtown,Cortez Hill,1500 FIFTH AVE,5-1500,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160306,32.721069
579,Downtown,Cortez Hill,1500 FIFTH AVE,5-1502,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160307,32.721127
580,Downtown,Cortez Hill,1500 FIFTH AVE,5-1504,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160308,32.721205
581,Downtown,Cortez Hill,1500 FIFTH AVE,5-1506,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160308,32.721263
582,Downtown,Cortez Hill,1500 FIFTH AVE,5-1508,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160309,32.72134
583,Downtown,Cortez Hill,1500 FIFTH AVE,5-1509,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160127,32.721399
584,Downtown,Cortez Hill,1500 FIFTH AVE,5-1511,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160128,32.721477
585,Downtown,Cortez Hill,1500 FIFTH AVE,5-1518,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160311,32.721553
586,Downtown,Cortez Hill,1500 FIFTH AVE,5-1519,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.16013,32.721612
587,Downtown,Cortez Hill,1500 FIFTH AVE,5-1520,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160313,32.721688
588,Downtown,Cortez Hill,1500 FIFTH AVE,5-1521,12466,2 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat,-117.160131,32.721747
589,Downtown,Cortez Hill,1500 FIFTH AVE,5-1522,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160314,32.721823
590,Downtown,Cortez Hill,1500 FIFTH AVE,5-1524,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160315,32.721881
591,Downtown,Cortez Hill,1600 FIFTH AVE,5-1600,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160322,32.722626
592,Downtown,Cortez Hill,1400 SIXTH AVE,6-1401,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159218,32.720009
593,Downtown,Cortez Hill,1400 SIXTH AVE,6-1403,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159212,32.720172
594,Downtown,Cortez Hill,1400 SIXTH AVE,6-1409,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159219,32.720086
595,Downtown,Cortez Hill,1400 SIXTH AVE,6-1410,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159401,32.720181
596,Downtown,Cortez Hill,1400 SIXTH AVE,6-1411,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159219,32.720239
597,Downtown,Cortez Hill,1400 SIXTH AVE,6-1413,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15922,32.720315
598,Downtown,Cortez Hill,1400 SIXTH AVE,6-1414,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159402,32.720391
599,Downtown,Cortez Hill,1400 SIXTH AVE,6-1415,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15922,32.720449
600,Downtown,Cortez Hill,1400 SIXTH AVE,6-1416,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159403,32.720544
601,Downtown,Cortez Hill,1400 SIXTH AVE,6-1417,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159221,32.720602
602,Downtown,Cortez Hill,1400 SIXTH AVE,6-1418,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159403,32.720678
603,Downtown,Cortez Hill,1500 SIXTH AVE,6-1502,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159404,32.721108
604,Downtown,Cortez Hill,1500 SIXTH AVE,6-1506,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159403,32.721242
605,Downtown,Cortez Hill,1500 SIXTH AVE,6-1510,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159403,32.721357
606,Downtown,Cortez Hill,1500 SIXTH AVE,6-1512,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159402,32.721472
607,Downtown,Cortez Hill,1500 SIXTH AVE,6-1514,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159402,32.721587
608,Downtown,Cortez Hill,1500 SIXTH AVE,6-1516,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159401,32.721721
609,Downtown,Cortez Hill,1500 SIXTH AVE,6-1520,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159401,32.721836
610,Downtown,Cortez Hill,1600 SIXTH AVE,6-1601,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.159222,32.722169
611,Downtown,Cortez Hill,1600 SIXTH AVE,6-1603,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.159225,32.72232
612,Downtown,Cortez Hill,1600 SIXTH AVE,6-1605,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159228,32.722469
613,Downtown,Cortez Hill,1600 SIXTH AVE,6-1606,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159416,32.722661
614,Downtown,Cortez Hill,1600 SIXTH AVE,6-1607,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159236,32.722714
615,Downtown,Cortez Hill,1600 SIXTH AVE,6-1608,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15942,32.722763
616,Downtown,Cortez Hill,1600 SIXTH AVE,6-1609,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15924,32.722808
617,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1300,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158464,32.718975
618,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1301,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158282,32.719014
619,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158465,32.719069
620,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1304,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158465,32.719126
621,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1306,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158466,32.719183
622,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1308,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158466,32.719239
623,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1310,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158467,32.719277
624,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1311,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158285,32.719335
625,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158468,32.71939
626,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1313,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158286,32.719429
627,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1314,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158469,32.719504
628,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1315,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158288,32.719543
629,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1316,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15847,32.719598
630,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1317,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158288,32.719637
631,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1319,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158289,32.719694
632,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158472,32.719749
633,Downtown,Cortez Hill,1300 SEVENTH AVE,7-1321,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15829,32.719807
634,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1400,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158474,32.720024
635,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1401,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158292,32.720083
636,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1402,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158475,32.720159
637,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1403,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158293,32.720217
638,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1405,9116,30 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.158294,32.720275
639,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1413,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158294,32.720352
640,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1415,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158295,32.720429
641,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1419,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158295,32.720487
642,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1421,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158296,32.720564
643,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1422,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158479,32.72064
644,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1423,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158297,32.720698
645,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1424,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15848,32.720774
646,Downtown,Cortez Hill,1400 SEVENTH AVE,7-1425,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.158298,32.720833
647,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1300,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157551,32.719019
648,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1302,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157551,32.719095
649,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1304,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157552,32.719189
650,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1306,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157553,32.719265
651,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1307,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157372,32.719342
652,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1309,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157373,32.719436
653,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1318,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157556,32.719529
654,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1320,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157557,32.719605
655,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1322,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157558,32.719699
656,Downtown,Cortez Hill,1300 EIGHTH AVE,8-1324,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157558,32.719775
657,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1401,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157378,32.719993
658,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1402,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157561,32.720031
659,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1403,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157379,32.72007
660,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1404,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157561,32.720107
661,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1405,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157379,32.720147
662,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1406,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157562,32.720184
663,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1408,9138,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157562,32.720222
664,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1409,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.15738,32.720262
665,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1410,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157563,32.720299
666,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1411,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157381,32.720338
667,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1412,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157563,32.720376
668,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1413,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157381,32.720415
669,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1414,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157564,32.720453
670,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1415,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157382,32.720492
671,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1417,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157382,32.72053
672,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1419,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157382,32.720569
673,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1421,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157383,32.720607
674,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1423,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157383,32.720645
675,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1424,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157565,32.720683
676,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1425,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157383,32.720722
677,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1426,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157566,32.72076
678,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1427,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157384,32.720799
679,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1428,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157566,32.720836
680,Downtown,Cortez Hill,1400 EIGHTH AVE,8-1429,9460,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.157385,32.720876
681,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1506,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157568,32.721075
682,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1508,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157569,32.721153
683,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1516,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15757,32.721249
684,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1518,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157571,32.721326
685,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1520,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157572,32.721403
686,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1522,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157573,32.72148
687,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1524,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157573,32.721558
688,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1526,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157574,32.721635
689,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1528,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157575,32.721731
690,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1530,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157576,32.721808
691,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1532,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157577,32.721885
692,Downtown,Cortez Hill,1500 EIGHTH AVE,8-1534,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.157501,32.721657
693,Downtown,Cortez Hill,1300 NINTH AVE,9-1300,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156656,32.719023
694,Downtown,Cortez Hill,1300 NINTH AVE,9-1302,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156657,32.719099
695,Downtown,Cortez Hill,1300 NINTH AVE,9-1304,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156657,32.719193
696,Downtown,Cortez Hill,1300 NINTH AVE,9-1310,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156658,32.719269
697,Downtown,Cortez Hill,1300 NINTH AVE,9-1312,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156658,32.719363
698,Downtown,Cortez Hill,1300 NINTH AVE,9-1318,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156659,32.719439
699,Downtown,Cortez Hill,1300 NINTH AVE,9-1320,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15666,32.719533
700,Downtown,Cortez Hill,1300 NINTH AVE,9-1322,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15666,32.719609
701,Downtown,Cortez Hill,1300 NINTH AVE,9-1324,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156661,32.719703
702,Downtown,Cortez Hill,1300 NINTH AVE,9-1326,9000,2 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.156661,32.719779
703,Downtown,Cortez Hill,1400 NINTH AVE,9-1412,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156664,32.720073
704,Downtown,Cortez Hill,1400 NINTH AVE,9-1414,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156664,32.720208
705,Downtown,Cortez Hill,1400 NINTH AVE,9-1416,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156665,32.720323
706,Downtown,Cortez Hill,1400 NINTH AVE,9-1418,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156666,32.720439
707,Downtown,Cortez Hill,1400 NINTH AVE,9-1420,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156667,32.720554
708,Downtown,Cortez Hill,1400 NINTH AVE,9-1422,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156668,32.720689
709,Downtown,Cortez Hill,1400 NINTH AVE,9-1426,9459,9 Hour Max $0.50 HR 8am-6pm Mon-Sat,-117.156669,32.720804
710,Downtown,Cortez Hill,300 A Street,A-300N,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.161511,32.718869
711,Downtown,Cortez Hill,300 A Street,A-300S,13178,MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat,-117.161542,32.718764
712,Downtown,Cortez Hill,400 A St,A-400,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160957,32.718931
713,Downtown,Cortez Hill,400 A St,A-407,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160837,32.718778
714,Downtown,Cortez Hill,400 A St,A-409,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160718,32.718779
715,Downtown,Cortez Hill,400 A St,A-411,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160598,32.71878
716,Downtown,Cortez Hill,400 A St,A-413,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.160479,32.718781
717,Downtown,Cortez Hill,400 A St,A-415,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.16036,32.718781
718,Downtown,Cortez Hill,500 A St,A-501,9115,15 Min Max $1.25 HR 8am-6pm Mon-Sat,-117.160052,32.718783
719,Downtown,Cortez Hill,500 A St,A-502,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159939,32.718938
720,Downtown,Cortez Hill,500 A St,A-504,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159841,32.718938
721,Downtown,Cortez Hill,500 A St,A-506,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159742,32.718938
722,Downtown,Cortez Hill,500 A St,A-510,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.159644,32.718939
723,Downtown,Cortez Hill,500 A St,A-514,8999,1 Hour Max $1.25 HR 8am-6pm Mon-Sat,-117.15953,32.718939
